"chr" "gene" "dom" "subdom" "exon" "gene.dom" "gene.dom.subdom" "envarp" "envarpf" "envarpfr" "emutr" "envarpfc" "x"
"221498" "22" "CELSR1" "-" "-_0" "E26" "CELSR1:-" "CELSR1:-:-_0" 6 3 3 2.4938e-06 0 0.0231681075461762
"221499" "22" "CELSR1" "-" "-_0" "E27" "CELSR1:-" "CELSR1:-:-_0" 4 2 2 9.9152e-07 0 -0.170777994103842
"221500" "22" "CELSR1" "-" "-_0" "E28" "CELSR1:-" "CELSR1:-:-_0" 14 5 5 2.3465e-06 0 0.798952514146248
"221501" "22" "CELSR1" "-" "-_0" "E29" "CELSR1:-" "CELSR1:-:-_0" 17 8 6 2.8099e-06 2 1.08987166662128
"221502" "22" "CELSR1" "-" "-_0" "E30" "CELSR1:-" "CELSR1:-:-_0" 7 5 4 2.4181e-06 1 0.120141158371185
"221503" "22" "CELSR1" "-" "-_0" "E31" "CELSR1:-" "CELSR1:-:-_0" 10 5 4 2.0683e-06 1 0.411060310846212
"221504" "22" "CELSR1" "-" "-_0" "E32" "CELSR1:-" "CELSR1:-:-_0" 13 6 6 3.3826e-06 0 0.701979463321239
"221505" "22" "CELSR1" "-" "-_0" "E33" "CELSR1:-" "CELSR1:-:-_0" 21 14 13 4.9671e-06 1 1.47776386992131
"221506" "22" "CELSR1" "-" "-_0" "E34" "CELSR1:-" "CELSR1:-:-_0" 24 16 13 6.6928e-06 3 1.76868302239634
"221508" "22" "CELSR1" "-" "-_10" "E1" "CELSR1:-" "CELSR1:-:-_10" 2 2 2 9.3729e-07 0 -0.36472409575386
"221509" "22" "CELSR1" "-" "-_11" "E1" "CELSR1:-" "CELSR1:-:-_11" 1 1 1 3.4001e-07 0 -0.461697146578869
"221512" "22" "CELSR1" "-" "-_14" "E1" "CELSR1:-" "CELSR1:-:-_14" 2 0 0 6.882e-07 0 -0.36472409575386
"221513" "22" "CELSR1" "-" "-_15" "E1" "CELSR1:-" "CELSR1:-:-_15" 1 1 1 2.8706e-07 0 -0.461697146578869
"221515" "22" "CELSR1" "-" "-_17" "E1" "CELSR1:-" "CELSR1:-:-_17" 2 1 1 7.1191e-07 0 -0.36472409575386
"221516" "22" "CELSR1" "-" "-_18" "E1" "CELSR1:-" "CELSR1:-:-_18" 1 1 1 3.0564e-05 0 -0.461697146578869
"221518" "22" "CELSR1" "-" "-_1" "E18" "CELSR1:-" "CELSR1:-:-_1" 19 8 8 5.6137e-06 0 1.28381776827129
"221519" "22" "CELSR1" "-" "-_1" "E19" "CELSR1:-" "CELSR1:-:-_1" 17 10 8 6.0735e-06 2 1.08987166662128
"221520" "22" "CELSR1" "-" "-_1" "E20" "CELSR1:-" "CELSR1:-:-_1" 11 7 5 2.6453e-06 2 0.508033361671221
"221521" "22" "CELSR1" "-" "-_1" "E21" "CELSR1:-" "CELSR1:-:-_1" 11 4 4 6.1363e-06 0 0.508033361671221
"221522" "22" "CELSR1" "-" "-_1" "E22" "CELSR1:-" "CELSR1:-:-_1" 16 9 8 2.994e-06 1 0.992898615796266
"221523" "22" "CELSR1" "-" "-_2" "E15" "CELSR1:-" "CELSR1:-:-_2" 6 4 3 8.244e-07 1 0.0231681075461762
"221524" "22" "CELSR1" "-" "-_2" "E16" "CELSR1:-" "CELSR1:-:-_2" 1 1 1 4.8428e-08 0 -0.461697146578869
"221525" "22" "CELSR1" "-" "-_3" "E13" "CELSR1:-" "CELSR1:-:-_3" 6 4 4 2.9977e-06 0 0.0231681075461762
"221526" "22" "CELSR1" "-" "-_3" "E14" "CELSR1:-" "CELSR1:-:-_3" 8 2 1 2.4273e-06 1 0.217114209196194
"221527" "22" "CELSR1" "-" "-_3" "E15" "CELSR1:-" "CELSR1:-:-_3" 3 3 1 4.0645e-07 2 -0.267751044928851
"221528" "22" "CELSR1" "-" "-_4" "E12" "CELSR1:-" "CELSR1:-:-_4" 3 2 2 1.9868e-06 0 -0.267751044928851
"221530" "22" "CELSR1" "-" "-_5" "E9" "CELSR1:-" "CELSR1:-:-_5" 2 2 2 2.3531e-07 0 -0.36472409575386
"221531" "22" "CELSR1" "-" "-_6" "E7" "CELSR1:-" "CELSR1:-:-_6" 6 4 4 1.185e-06 0 0.0231681075461762
"221532" "22" "CELSR1" "-" "-_6" "E8" "CELSR1:-" "CELSR1:-:-_6" 1 1 0 5.0896e-07 1 -0.461697146578869
"221534" "22" "CELSR1" "-" "-_8" "E3" "CELSR1:-" "CELSR1:-:-_8" 1 1 1 5.8813e-07 0 -0.461697146578869
"221535" "22" "CELSR1" "-" "-_9" "E2" "CELSR1:-" "CELSR1:-:-_9" 21 9 8 1.4382e-05 1 1.47776386992131
"221536" "22" "CELSR1" "197639" "197639_0" "E22" "CELSR1:197639" "CELSR1:197639:197639_0" 2 2 2 6.8509e-07 0 -0.36472409575386
"221537" "22" "CELSR1" "197639" "197639_0" "E23" "CELSR1:197639" "CELSR1:197639:197639_0" 6 4 4 2.8298e-06 0 0.0231681075461762
"221538" "22" "CELSR1" "206637" "206637_0" "E1" "CELSR1:206637" "CELSR1:206637:206637_0" 15 12 11 5.1939e-06 1 0.895925564971258
"221539" "22" "CELSR1" "206637" "206637_0" "E2" "CELSR1:206637" "CELSR1:206637:206637_0" 4 3 3 1.158e-06 0 -0.170777994103842
"221540" "22" "CELSR1" "206637" "206637_1" "E1" "CELSR1:206637" "CELSR1:206637:206637_1" 14 11 9 5.7417e-06 2 0.798952514146248
"221541" "22" "CELSR1" "206637" "206637_2" "E1" "CELSR1:206637" "CELSR1:206637:206637_2" 13 7 6 6.4679e-06 1 0.701979463321239
"221542" "22" "CELSR1" "206637" "206637_3" "E1" "CELSR1:206637" "CELSR1:206637:206637_3" 12 8 7 5.3979e-06 1 0.60500641249623
"221543" "22" "CELSR1" "206637" "206637_4" "E1" "CELSR1:206637" "CELSR1:206637:206637_4" 21 11 10 7.1762e-06 1 1.47776386992131
"221544" "22" "CELSR1" "206637" "206637_5" "E1" "CELSR1:206637" "CELSR1:206637:206637_5" 21 13 11 7.9181e-06 2 1.47776386992131
"221545" "22" "CELSR1" "206637" "206637_6" "E1" "CELSR1:206637" "CELSR1:206637:206637_6" 10 4 3 6.7942e-06 1 0.411060310846212
"221546" "22" "CELSR1" "206637" "206637_7" "E1" "CELSR1:206637" "CELSR1:206637:206637_7" 12 6 6 9.5357e-06 0 0.60500641249623
"221547" "22" "CELSR1" "206637" "206637_8" "E1" "CELSR1:206637" "CELSR1:206637:206637_8" 15 5 4 8.9776e-06 1 0.895925564971258
"221548" "22" "CELSR1" "214468" "214468_0" "E16" "CELSR1:214468" "CELSR1:214468:214468_0" 5 3 3 1.9675e-06 0 -0.0738049432788328
"221549" "22" "CELSR1" "214468" "214468_0" "E17" "CELSR1:214468" "CELSR1:214468:214468_0" 2 2 1 1.6478e-06 1 -0.36472409575386
"221550" "22" "CELSR1" "238011" "238011_0" "E12" "CELSR1:238011" "CELSR1:238011:238011_0" 7 6 4 1.885e-06 2 0.120141158371185
"221552" "22" "CELSR1" "238011" "238011_1" "E8" "CELSR1:238011" "CELSR1:238011:238011_1" 3 2 2 1.9681e-06 0 -0.267751044928851
"221553" "22" "CELSR1" "238011" "238011_2" "E3" "CELSR1:238011" "CELSR1:238011:238011_2" 12 5 5 2.4425e-06 0 0.60500641249623
"221554" "22" "CELSR1" "238011" "238011_3" "E2" "CELSR1:238011" "CELSR1:238011:238011_3" 5 2 2 3.2281e-06 0 -0.0738049432788328
"221556" "22" "CELSR1" "238012" "238012_0" "E15" "CELSR1:238012" "CELSR1:238012:238012_0" 6 4 4 3.24e-06 0 0.0231681075461762
"221557" "22" "CELSR1" "238058" "238058_0" "E10" "CELSR1:238058" "CELSR1:238058:238058_0" 9 4 4 3.4617e-06 0 0.314087260021203
"221558" "22" "CELSR1" "238058" "238058_0" "E11" "CELSR1:238058" "CELSR1:238058:238058_0" 12 6 5 3.0442e-06 1 0.60500641249623
"221560" "22" "CELSR1" "238058" "238058_0" "E9" "CELSR1:238058" "CELSR1:238058:238058_0" 7 3 3 2.8621e-06 0 0.120141158371185
"221561" "22" "CELSR1" "238058" "238058_1" "E3" "CELSR1:238058" "CELSR1:238058:238058_1" 5 3 3 1.6254e-06 0 -0.0738049432788328
"221562" "22" "CELSR1" "238058" "238058_1" "E4" "CELSR1:238058" "CELSR1:238058:238058_1" 10 5 4 2.4569e-06 1 0.411060310846212
"221563" "22" "CELSR1" "238058" "238058_1" "E5" "CELSR1:238058" "CELSR1:238058:238058_1" 6 2 2 2.0625e-06 0 0.0231681075461762
"221564" "22" "CELSR1" "238058" "238058_1" "E6" "CELSR1:238058" "CELSR1:238058:238058_1" 7 4 4 3.0029e-06 0 0.120141158371185
"221565" "22" "CELSR1" "238058" "238058_1" "E7" "CELSR1:238058" "CELSR1:238058:238058_1" 3 1 1 2.2132e-06 0 -0.267751044928851
"221802" "22" "CYTH4" "-" "-_0" "E2" "CYTH4:-" "CYTH4:-:-_0" 3 2 1 1.7295e-06 1 -0.267751044928851
"221803" "22" "CYTH4" "-" "-_0" "E3" "CYTH4:-" "CYTH4:-:-_0" 2 0 0 1.1157e-06 0 -0.36472409575386
"221804" "22" "CYTH4" "-" "-_0" "E4" "CYTH4:-" "CYTH4:-:-_0" 1 1 1 3.314e-07 0 -0.461697146578869
"221805" "22" "CYTH4" "-" "-_1" "E9" "CYTH4:-" "CYTH4:-:-_1" 1 0 0 8.3335e-07 0 -0.461697146578869
"221806" "22" "CYTH4" "-" "-_2" "E13" "CYTH4:-" "CYTH4:-:-_2" 2 2 1 9.1282e-07 1 -0.36472409575386
"221807" "22" "CYTH4" "238100" "238100_0" "E4" "CYTH4:238100" "CYTH4:238100:238100_0" 1 1 0 9.0334e-07 1 -0.461697146578869
"221808" "22" "CYTH4" "238100" "238100_0" "E5" "CYTH4:238100" "CYTH4:238100:238100_0" 7 5 4 1.8803e-06 1 0.120141158371185
"221809" "22" "CYTH4" "238100" "238100_0" "E6" "CYTH4:238100" "CYTH4:238100:238100_0" 3 2 2 1.5872e-06 0 -0.267751044928851
"221810" "22" "CYTH4" "238100" "238100_0" "E7" "CYTH4:238100" "CYTH4:238100:238100_0" 5 4 4 2.246e-06 0 -0.0738049432788328
"221811" "22" "CYTH4" "238100" "238100_0" "E8" "CYTH4:238100" "CYTH4:238100:238100_0" 11 7 7 3.432e-06 0 0.508033361671221
"221813" "22" "CYTH4" "241283" "241283_0" "E10" "CYTH4:241283" "CYTH4:241283:241283_0" 5 1 1 2.0821e-06 0 -0.0738049432788328
"221815" "22" "CYTH4" "241283" "241283_0" "E12" "CYTH4:241283" "CYTH4:241283:241283_0" 7 5 5 3.5993e-06 0 0.120141158371185
"221816" "22" "CYTH4" "241283" "241283_0" "E13" "CYTH4:241283" "CYTH4:241283:241283_0" 1 1 1 3.8165e-07 0 -0.461697146578869
"222015" "22" "DUSP18" "-" "-_0" "E1" "DUSP18:-" "DUSP18:-:-_0" 7 5 4 1.2654e-06 1 0.120141158371185
"222016" "22" "DUSP18" "-" "-_1" "E1" "DUSP18:-" "DUSP18:-:-_1" 4 4 4 1.0249e-06 0 -0.170777994103842
"222017" "22" "DUSP18" "238073" "238073_0" "E1" "DUSP18:238073" "DUSP18:238073:238073_0" 17 11 11 7.013e-06 0 1.08987166662128
"222624" "22" "IL17REL" "-" "-_0" "E1" "IL17REL:-" "IL17REL:-:-_0" 6 3 3 2.5456e-06 0 0.0231681075461762
"222625" "22" "IL17REL" "-" "-_0" "E10" "IL17REL:-" "IL17REL:-:-_0" 6 4 2 1.5948e-06 2 0.0231681075461762
"222626" "22" "IL17REL" "-" "-_0" "E11" "IL17REL:-" "IL17REL:-:-_0" 3 3 2 5.7012e-07 1 -0.267751044928851
"222627" "22" "IL17REL" "-" "-_0" "E2" "IL17REL:-" "IL17REL:-:-_0" 6 5 3 2.1684e-06 2 0.0231681075461762
"222628" "22" "IL17REL" "-" "-_0" "E3" "IL17REL:-" "IL17REL:-:-_0" 8 7 7 1.9586e-06 0 0.217114209196194
"222629" "22" "IL17REL" "-" "-_0" "E4" "IL17REL:-" "IL17REL:-:-_0" 4 1 0 3.7461e-06 1 -0.170777994103842
"222630" "22" "IL17REL" "-" "-_0" "E5" "IL17REL:-" "IL17REL:-:-_0" 2 2 2 1.5571e-06 0 -0.36472409575386
"222631" "22" "IL17REL" "-" "-_0" "E6" "IL17REL:-" "IL17REL:-:-_0" 2 1 1 1.4871e-06 0 -0.36472409575386
"222632" "22" "IL17REL" "-" "-_0" "E7" "IL17REL:-" "IL17REL:-:-_0" 9 5 5 3.5442e-06 0 0.314087260021203
"222633" "22" "IL17REL" "-" "-_0" "E8" "IL17REL:-" "IL17REL:-:-_0" 2 2 1 6.7862e-07 1 -0.36472409575386
"222634" "22" "IL17REL" "-" "-_0" "E9" "IL17REL:-" "IL17REL:-:-_0" 1 1 1 1.2891e-06 0 -0.461697146578869
"222717" "22" "KLHL22" "-" "-_0" "E6" "KLHL22:-" "KLHL22:-:-_0" 6 1 1 2.6274e-06 0 0.0231681075461762
"222719" "22" "KLHL22" "-" "-_2" "E3" "KLHL22:-" "KLHL22:-:-_2" 10 6 6 5.801e-06 0 0.411060310846212
"222720" "22" "KLHL22" "-" "-_3" "E3" "KLHL22:-" "KLHL22:-:-_3" 1 0 0 4.0095e-07 0 -0.461697146578869
"222721" "22" "KLHL22" "-" "-_4" "E1" "KLHL22:-" "KLHL22:-:-_4" 2 1 1 2.7213e-06 0 -0.36472409575386
"222722" "22" "KLHL22" "128874" "128874_0" "E4" "KLHL22:128874" "KLHL22:128874:128874_0" 5 0 0 2.3158e-06 0 -0.0738049432788328
"222723" "22" "KLHL22" "128874" "128874_0" "E5" "KLHL22:128874" "KLHL22:128874:128874_0" 13 7 7 5.333e-06 0 0.701979463321239
"222724" "22" "KLHL22" "128874" "128874_0" "E6" "KLHL22:128874" "KLHL22:128874:128874_0" 8 2 2 4.2861e-06 0 0.217114209196194
"222725" "22" "KLHL22" "128874" "128874_1" "E3" "KLHL22:128874" "KLHL22:128874:128874_1" 3 3 3 1.0721e-06 0 -0.267751044928851
"222726" "22" "KLHL22" "128874" "128874_1" "E4" "KLHL22:128874" "KLHL22:128874:128874_1" 1 1 1 1.8559e-06 0 -0.461697146578869
"222727" "22" "KLHL22" "197585" "197585_0" "E1" "KLHL22:197585" "KLHL22:197585:197585_0" 2 1 1 1.596e-06 0 -0.36472409575386
"222728" "22" "KLHL22" "197585" "197585_0" "E2" "KLHL22:197585" "KLHL22:197585:197585_0" 4 2 2 2.1364e-06 0 -0.170777994103842
"222730" "22" "KLHL22" "197943" "197943_0" "E3" "KLHL22:197943" "KLHL22:197943:197943_0" 8 4 4 5.4448e-06 0 0.217114209196194
"222801" "22" "LIF" "-" "-_0" "E3" "LIF:-" "LIF:-:-_0" 3 2 2 1.1308e-06 0 -0.267751044928851
"222803" "22" "LIF" "-" "-_1" "E2" "LIF:-" "LIF:-:-_1" 3 0 0 1.2794e-06 0 -0.267751044928851
"222804" "22" "LIF" "197505" "197505_0" "E2" "LIF:197505" "LIF:197505:197505_0" 1 0 0 1.2938e-06 0 -0.461697146578869
"222805" "22" "LIF" "197505" "197505_0" "E3" "LIF:197505" "LIF:197505:197505_0" 22 11 8 7.5263e-06 3 1.57473692074632
"222994" "22" "MFNG" "-" "-_0" "E8" "MFNG:-" "MFNG:-:-_0" 5 5 4 1.0512e-06 1 -0.0738049432788328
"222995" "22" "MFNG" "-" "-_1" "E1" "MFNG:-" "MFNG:-:-_1" 8 6 5 3.2494e-06 1 0.217114209196194
"222996" "22" "MFNG" "190308" "190308_0" "E1" "MFNG:190308" "MFNG:190308:190308_0" 6 2 2 2.2224e-06 0 0.0231681075461762
"222997" "22" "MFNG" "190308" "190308_0" "E2" "MFNG:190308" "MFNG:190308:190308_0" 1 1 1 6.7471e-07 0 -0.461697146578869
"222998" "22" "MFNG" "190308" "190308_0" "E3" "MFNG:190308" "MFNG:190308:190308_0" 3 3 3 1.601e-06 0 -0.267751044928851
"222999" "22" "MFNG" "190308" "190308_0" "E4" "MFNG:190308" "MFNG:190308:190308_0" 10 6 6 3.3498e-06 0 0.411060310846212
"223000" "22" "MFNG" "190308" "190308_0" "E5" "MFNG:190308" "MFNG:190308:190308_0" 3 2 2 1.2663e-06 0 -0.267751044928851
"223001" "22" "MFNG" "190308" "190308_0" "E6" "MFNG:190308" "MFNG:190308:190308_0" 5 4 4 2.5392e-06 0 -0.0738049432788328
"223002" "22" "MFNG" "190308" "190308_0" "E7" "MFNG:190308" "MFNG:190308:190308_0" 5 3 3 1.508e-06 0 -0.0738049432788328
"223199" "22" "MTMR3" "-" "-_0" "E10" "MTMR3:-" "MTMR3:-:-_0" 2 2 2 1.6777e-06 0 -0.36472409575386
"223200" "22" "MTMR3" "-" "-_0" "E11" "MTMR3:-" "MTMR3:-:-_0" 2 0 0 1.3539e-06 0 -0.36472409575386
"223202" "22" "MTMR3" "-" "-_0" "E6" "MTMR3:-" "MTMR3:-:-_0" 1 0 0 1.3699e-06 0 -0.461697146578869
"223203" "22" "MTMR3" "-" "-_0" "E7" "MTMR3:-" "MTMR3:-:-_0" 2 0 0 1.5563e-06 0 -0.36472409575386
"223204" "22" "MTMR3" "-" "-_0" "E8" "MTMR3:-" "MTMR3:-:-_0" 5 3 3 3.3363e-06 0 -0.0738049432788328
"223205" "22" "MTMR3" "-" "-_0" "E9" "MTMR3:-" "MTMR3:-:-_0" 8 2 2 2.019e-06 0 0.217114209196194
"223206" "22" "MTMR3" "-" "-_1" "E12" "MTMR3:-" "MTMR3:-:-_1" 2 0 0 2.2042e-06 0 -0.36472409575386
"223207" "22" "MTMR3" "-" "-_1" "E13" "MTMR3:-" "MTMR3:-:-_1" 4 1 1 2.6216e-06 0 -0.170777994103842
"223208" "22" "MTMR3" "-" "-_1" "E14" "MTMR3:-" "MTMR3:-:-_1" 2 1 1 2.2782e-06 0 -0.36472409575386
"223209" "22" "MTMR3" "-" "-_1" "E15" "MTMR3:-" "MTMR3:-:-_1" 60 44 39 1.9233e-05 5 5.25971285209666
"223210" "22" "MTMR3" "-" "-_1" "E16" "MTMR3:-" "MTMR3:-:-_1" 6 4 4 1.5895e-06 0 0.0231681075461762
"223211" "22" "MTMR3" "-" "-_1" "E17" "MTMR3:-" "MTMR3:-:-_1" 1 0 0 7.4513e-07 0 -0.461697146578869
"223212" "22" "MTMR3" "-" "-_2" "E18" "MTMR3:-" "MTMR3:-:-_2" 4 4 3 7.2101e-07 1 -0.170777994103842
"223213" "22" "MTMR3" "214649" "214649_0" "E11" "MTMR3:214649" "MTMR3:214649:214649_0" 2 2 2 1.5714e-06 0 -0.36472409575386
"223214" "22" "MTMR3" "214649" "214649_0" "E12" "MTMR3:214649" "MTMR3:214649:214649_0" 2 1 1 4.3846e-07 0 -0.36472409575386
"223215" "22" "MTMR3" "238022" "238022_0" "E17" "MTMR3:238022" "MTMR3:238022:238022_0" 2 0 0 9.5764e-07 0 -0.36472409575386
"223216" "22" "MTMR3" "238022" "238022_0" "E18" "MTMR3:238022" "MTMR3:238022:238022_0" 1 1 1 1.4266e-06 0 -0.461697146578869
"223218" "22" "MTMR3" "241495" "241495_0" "E2" "MTMR3:241495" "MTMR3:241495:241495_0" 1 0 0 1.244e-06 0 -0.461697146578869
"223219" "22" "MTMR3" "241495" "241495_0" "E3" "MTMR3:241495" "MTMR3:241495:241495_0" 2 1 1 1.549e-06 0 -0.36472409575386
"223220" "22" "MTMR3" "241495" "241495_0" "E4" "MTMR3:241495" "MTMR3:241495:241495_0" 1 1 1 9.9591e-07 0 -0.461697146578869
"223221" "22" "MTMR3" "241495" "241495_0" "E5" "MTMR3:241495" "MTMR3:241495:241495_0" 3 2 2 1.9013e-06 0 -0.267751044928851
"223574" "22" "PI4KA" "-" "-_1" "E44" "PI4KA:-" "PI4KA:-:-_1" 5 3 3 1.6933e-06 0 -0.0738049432788328
"223575" "22" "PI4KA" "-" "-_1" "E45" "PI4KA:-" "PI4KA:-:-_1" 1 0 0 1.4242e-06 0 -0.461697146578869
"223578" "22" "PI4KA" "-" "-_2" "E10" "PI4KA:-" "PI4KA:-:-_2" 2 2 2 1.2339e-06 0 -0.36472409575386
"223579" "22" "PI4KA" "-" "-_2" "E11" "PI4KA:-" "PI4KA:-:-_2" 10 5 5 3.2708e-06 0 0.411060310846212
"223580" "22" "PI4KA" "-" "-_2" "E12" "PI4KA:-" "PI4KA:-:-_2" 1 0 0 1.2393e-06 0 -0.461697146578869
"223581" "22" "PI4KA" "-" "-_2" "E13" "PI4KA:-" "PI4KA:-:-_2" 5 1 1 2.4869e-06 0 -0.0738049432788328
"223582" "22" "PI4KA" "-" "-_2" "E14" "PI4KA:-" "PI4KA:-:-_2" 4 3 3 2.4817e-06 0 -0.170777994103842
"223583" "22" "PI4KA" "-" "-_2" "E15" "PI4KA:-" "PI4KA:-:-_2" 4 0 0 1.7386e-06 0 -0.170777994103842
"223584" "22" "PI4KA" "-" "-_2" "E16" "PI4KA:-" "PI4KA:-:-_2" 10 4 4 3.1955e-06 0 0.411060310846212
"223585" "22" "PI4KA" "-" "-_2" "E17" "PI4KA:-" "PI4KA:-:-_2" 4 3 3 1.4948e-06 0 -0.170777994103842
"223586" "22" "PI4KA" "-" "-_2" "E18" "PI4KA:-" "PI4KA:-:-_2" 4 1 1 2.8095e-06 0 -0.170777994103842
"223588" "22" "PI4KA" "-" "-_2" "E2" "PI4KA:-" "PI4KA:-:-_2" 1 0 0 1.3653e-06 0 -0.461697146578869
"223589" "22" "PI4KA" "-" "-_2" "E20" "PI4KA:-" "PI4KA:-:-_2" 4 2 2 2.1502e-06 0 -0.170777994103842
"223591" "22" "PI4KA" "-" "-_2" "E22" "PI4KA:-" "PI4KA:-:-_2" 3 2 2 2.3014e-06 0 -0.267751044928851
"223592" "22" "PI4KA" "-" "-_2" "E23" "PI4KA:-" "PI4KA:-:-_2" 2 1 1 1.1752e-06 0 -0.36472409575386
"223593" "22" "PI4KA" "-" "-_2" "E24" "PI4KA:-" "PI4KA:-:-_2" 6 4 4 1.4252e-06 0 0.0231681075461762
"223594" "22" "PI4KA" "-" "-_2" "E25" "PI4KA:-" "PI4KA:-:-_2" 6 2 2 1.8479e-06 0 0.0231681075461762
"223595" "22" "PI4KA" "-" "-_2" "E26" "PI4KA:-" "PI4KA:-:-_2" 2 0 0 1.2196e-06 0 -0.36472409575386
"223596" "22" "PI4KA" "-" "-_2" "E27" "PI4KA:-" "PI4KA:-:-_2" 3 0 0 2.2664e-06 0 -0.267751044928851
"223597" "22" "PI4KA" "-" "-_2" "E28" "PI4KA:-" "PI4KA:-:-_2" 5 2 2 1.5324e-06 0 -0.0738049432788328
"223598" "22" "PI4KA" "-" "-_2" "E29" "PI4KA:-" "PI4KA:-:-_2" 2 1 1 1.6455e-06 0 -0.36472409575386
"223599" "22" "PI4KA" "-" "-_2" "E3" "PI4KA:-" "PI4KA:-:-_2" 2 1 1 1.2228e-06 0 -0.36472409575386
"223600" "22" "PI4KA" "-" "-_2" "E30" "PI4KA:-" "PI4KA:-:-_2" 1 0 0 2.3463e-06 0 -0.461697146578869
"223601" "22" "PI4KA" "-" "-_2" "E31" "PI4KA:-" "PI4KA:-:-_2" 4 4 4 2.3924e-06 0 -0.170777994103842
"223602" "22" "PI4KA" "-" "-_2" "E32" "PI4KA:-" "PI4KA:-:-_2" 2 1 1 2.1404e-06 0 -0.36472409575386
"223603" "22" "PI4KA" "-" "-_2" "E33" "PI4KA:-" "PI4KA:-:-_2" 7 4 4 2.677e-06 0 0.120141158371185
"223604" "22" "PI4KA" "-" "-_2" "E34" "PI4KA:-" "PI4KA:-:-_2" 4 2 2 3.3761e-06 0 -0.170777994103842
"223605" "22" "PI4KA" "-" "-_2" "E35" "PI4KA:-" "PI4KA:-:-_2" 5 2 2 1.8124e-06 0 -0.0738049432788328
"223606" "22" "PI4KA" "-" "-_2" "E36" "PI4KA:-" "PI4KA:-:-_2" 4 0 0 2.0436e-06 0 -0.170777994103842
"223607" "22" "PI4KA" "-" "-_2" "E37" "PI4KA:-" "PI4KA:-:-_2" 4 0 0 1.9989e-06 0 -0.170777994103842
"223609" "22" "PI4KA" "-" "-_2" "E39" "PI4KA:-" "PI4KA:-:-_2" 3 3 3 2.9377e-06 0 -0.267751044928851
"223610" "22" "PI4KA" "-" "-_2" "E4" "PI4KA:-" "PI4KA:-:-_2" 1 1 1 1.1072e-06 0 -0.461697146578869
"223611" "22" "PI4KA" "-" "-_2" "E5" "PI4KA:-" "PI4KA:-:-_2" 3 2 2 7.3712e-07 0 -0.267751044928851
"223612" "22" "PI4KA" "-" "-_2" "E6" "PI4KA:-" "PI4KA:-:-_2" 7 5 5 3.8843e-06 0 0.120141158371185
"223613" "22" "PI4KA" "-" "-_2" "E7" "PI4KA:-" "PI4KA:-:-_2" 4 3 3 1.0759e-06 0 -0.170777994103842
"223614" "22" "PI4KA" "-" "-_2" "E8" "PI4KA:-" "PI4KA:-:-_2" 13 7 7 2.0454e-06 0 0.701979463321239
"223615" "22" "PI4KA" "-" "-_2" "E9" "PI4KA:-" "PI4KA:-:-_2" 2 1 0 8.5225e-07 1 -0.36472409575386
"223616" "22" "PI4KA" "119427" "119427_0" "E46" "PI4KA:119427" "PI4KA:119427:119427_0" 1 0 0 1.0731e-06 0 -0.461697146578869
"223617" "22" "PI4KA" "119427" "119427_0" "E47" "PI4KA:119427" "PI4KA:119427:119427_0" 1 1 1 8.5825e-07 0 -0.461697146578869
"223618" "22" "PI4KA" "119427" "119427_0" "E48" "PI4KA:119427" "PI4KA:119427:119427_0" 5 2 2 2.6059e-06 0 -0.0738049432788328
"223619" "22" "PI4KA" "119427" "119427_0" "E49" "PI4KA:119427" "PI4KA:119427:119427_0" 3 2 2 1.8147e-06 0 -0.267751044928851
"223621" "22" "PI4KA" "119427" "119427_0" "E51" "PI4KA:119427" "PI4KA:119427:119427_0" 2 0 0 2.2024e-06 0 -0.36472409575386
"223622" "22" "PI4KA" "119427" "119427_0" "E52" "PI4KA:119427" "PI4KA:119427:119427_0" 4 1 1 3.1157e-06 0 -0.170777994103842
"223623" "22" "PI4KA" "119427" "119427_0" "E53" "PI4KA:119427" "PI4KA:119427:119427_0" 3 0 0 2.0537e-06 0 -0.267751044928851
"223624" "22" "PI4KA" "119427" "119427_0" "E54" "PI4KA:119427" "PI4KA:119427:119427_0" 2 1 1 1.21e-06 0 -0.36472409575386
"223626" "22" "PI4KA" "238443" "238443_0" "E39" "PI4KA:238443" "PI4KA:238443:238443_0" 4 2 2 7.6187e-07 0 -0.170777994103842
"223627" "22" "PI4KA" "238443" "238443_0" "E40" "PI4KA:238443" "PI4KA:238443:238443_0" 4 3 3 2.0546e-06 0 -0.170777994103842
"223628" "22" "PI4KA" "238443" "238443_0" "E41" "PI4KA:238443" "PI4KA:238443:238443_0" 13 7 7 4.0126e-06 0 0.701979463321239
"223630" "22" "PI4KA" "238443" "238443_0" "E43" "PI4KA:238443" "PI4KA:238443:238443_0" 4 1 1 1.7564e-06 0 -0.170777994103842
"223631" "22" "PI4KA" "238443" "238443_0" "E44" "PI4KA:238443" "PI4KA:238443:238443_0" 4 3 3 8.5095e-07 0 -0.170777994103842
"223649" "22" "PIK3IP1" "-" "-_0" "E4" "PIK3IP1:-" "PIK3IP1:-:-_0" 3 1 1 3.7147e-06 0 -0.267751044928851
"223650" "22" "PIK3IP1" "-" "-_0" "E5" "PIK3IP1:-" "PIK3IP1:-:-_0" 1 1 1 1.2638e-06 0 -0.461697146578869
"223651" "22" "PIK3IP1" "-" "-_0" "E6" "PIK3IP1:-" "PIK3IP1:-:-_0" 9 7 6 2.728e-06 1 0.314087260021203
